,song_name,key_signature	,harmonic_red,key_signature
288,"298---Vishal-Shekhar,-Shreya-Ghoshal,-Amanat-Ali,-Vishal-Dadlani,-Raja-Hasan---Khabar-Nahi_basic_pitch.mid",,"['i', 'i', 'vi7', 'i', 'vi7', 'I53', 'i', 'vi7', 'i', 'iv', 'vi7', 'I', 'ii', 'I', 'I', 'vi65', 'I', 'i', 'ii', 'i', 'i', 'ii65', 'iii', 'i', 'ii7', 'IV64', 'v', 'iv', 'iii65', 'iv', 'v', 'I53', 'i', 'I53', 'i', 'I53', 'i', 'i', 'i', 'iv', 'I53', 'i', 'I64', 'vii', 'i', 'iv', 'i', 'I53', 'iv', 'ii42', 'i', 'i', 'vi', 'I', 'vi42', 'vi7', 'ii', 'iii', 'iv', 'V', 'iii', 'v', 'iii', 'v42', 'ii42', 'ii7', 'v', 'IV43', 'V53', 'iv', 'i', 'ii', 'i', 'I53', 'v', 'I', 'I53', 'v', 'I53', 'vi', 'vi7', 'iv', 'bVII', 'i', 'i', 'vi7', 'IV53', 'bVII', 'i', 'iv', 'I', 'ii42', 'bVII53', 'i', 'iv', 'v7', 'i', 'i', 'iv', 'v', 'i', 'IV', 'ii7', 'v', 'iv', 'V', 'iv', 'v', 'IV65', 'i', 'I7', 'vi65', 'iv', 'iv', 'vi65', 'i', 'vi7', 'iv', 'vi65', 'vi7', 'I53', 'I', 'i', 'ii65', 'ii65', 'i', 'iii', 'iii', 'iii']",G major
289,"299---Rahat-Fateh-Ali-Khan,-Pritam---Ajj-Din-Chadheya_basic_pitch.mid",,"['-', 'ii', 'i', 'i', 'i42', 'vi', 'vi', 'I', 'i', 'i', 'i42', 'vi7', 'IV', 'ii65', 'i', 'vi7', 'IV6', 'IV7', 'i', 'vi53', 'vi', 'IV53', 'vi', 'iii42', 'v', 'i', 'iii42', 'ii', 'v', 'I', 'I53', 'vi7', 'ii7', 'I', 'I64', 'i', 'i', 'i', 'ii43', 'IV53', 'i', 'i', 'i', 'i42', 'I', 'I', 'i', 'i', 'iii64', 'vi7', 'iv7', 'i', 'i42', 'vi7', 'iv7', 'iv', 'vi7', 'i', 'i', 'I42', 'vi', 'iv7', 'i', 'I42', 'vi53', 'iv7', 'iv', 'i', 'vi7', 'iii65', 'i', 'I', 'I', 'i', 'I', 'i', 'i', 'ii43', 'IV53', 'ii42', 'i', 'i', 'I53', 'vi7', 'iv', 'i43', 'I53', 'i', 'I6', 'vi', 'i', 'i', 'I53', 'iii', 'IV', 'I', 'i', 'I42', 'vi7', 'iv7', 'i', 'i', 'iv', 'i', 'iii', 'vi7', 'ii65', 'i', 'i', 'vi', 'iv7', 'i', 'i42', 'v', 'i', 'I64', 'I', 'i', 'I64', 'i', 'iii', 'I64', 'iii', 'iii65', 'I', 'I53', 'i', 'i', 'I64', 'i', 'i', 'i', 'vi7', 'ii43', 'IV', 'i', 'i', 'i', 'vi53', 'IV6', 'ii65', 'ii42', 'i', 'i', 'V', 'i', 'bVII', 'IV53', 'i', 'vii', 'vii', 'i', 'i42', 'iv', 'i', 'i', 'i']",A major
290,"300---Shaan,-Shreya-Ghoshal---Jadoo-Hain_basic_pitch.mid",,"['vi53', 'vi7', 'vi7', 'vi7', 'vi7', 'iii', 'iii', 'V', 'vi7', 'iii', 'v', 'ii', 'ii', 'ii', 'ii', 'ii', 'i', 'I53', 'iii', 'iii65', 'vi', 'ii', 'vi', 'v', 'I7', 'I53', 'vi6', 'vi6', 'vi', 'I', 'ii', 'I53', '#i', '#iii42', 'ii', 'ii', 'ii', 'V', 'I53', 'I53', 'vi', 'I', 'vi64', 'vi', 'vii65', '#iii', '#ii', '#iii42', 'vi', 'ii', 'VI', 'V', 'I53', 'I53', 'ii', '#iii42', 'v', 'iii7', 'iii42', 'vi6', 'ii42', 'i', 'vii42', 'i', 'i53', 'i', 'I53', 'vi53', 'vi', 'vi6', 'i', 'i42', 'vi53', '#iii42', 'V', 'I64', 'I7', 'i', 'ii', 'V53', 'i43', 'vi6', 'vi53', 'I53', 'vi53', 'I', 'vi42', 'vi', 'vi7', 'ii', 'i', 'ii', 'ii', 'vii', 'V', '#iii', 'vi', 'V', 'vii7', 'V', '#iii', 'V', 'vi7', 'vii42', '#iv42', '#iii43', 'vi7', 'V', 'V', 'VII7', 'i42', 'vi', 'vi7', 'vi', '#iii', 'I53', 'I53', 'vi53', 'I6', 'I53', 'vii42', 'vi53', 'ii', 'V', 'I7', 'I', 'vi', 'ii', 'V', 'iii6', '#iv43', 'vi53', 'I', 'vi53', 'ii42', 'vii65', '#iii', '#iii42', 'ii', 'iii42', 'ii', 'ii', 'V53', 'I53', 'I53', '#ii', 'i', 'vi', 'vi', 'ii', 'I7', 'vi43', 'I53', 'iii42', 'iii7', 'vi7', 'vi7', 'V', 'iii', 'V', 'vi7', 'v', 'vi7', '#iii']",E- major
291,"301---Udit-Narayan,-Sadhana-Sargam---Pehla-Nasha-[1]_basic_pitch.mid",,"['vii', 'vii42', 'vi65', 'I53', 'I53', 'iii', 'ii', 'ii7', 'vii65', 'v', 'v', 'v', 'vi6', 'V', 'v', 'V', 'ii', 'I7', 'vii', 'v', 'II53', 'II53', 'v', 'iii7', 'iii7', 'I', 'I53', 'ii', 'v', 'v', 'iii53', 'I53', 'I', 'ii', 'v', 'iii7', 'ii', 'v', 'iii7', 'vii65', 'II', 'V', 'i7', 'ii', '#vi7', 'v', 'II', 'V53', 'iii42', 'ii', 'I7', 'i7', 'v', 'iii6', 'i7', 'ii', 'vi', 'II', 'I53', 'I53', 'v', 'v', 'vi6', 'v', 'v7', 'iv43', 'ii', 'v', 'v', 'v', 'vi6', 'v', 'V53', 'I', 'v', 'v', 'ii', 'v', 'v42', 'IV53', 'I', 'II43', 'iii7', 'ii', 'v', 'v', 'ii', 'ii', 'I7', 'i7', 'ii', '#iv', 'V53', 'ii', 'v', 'iii7', 'ii', 'i', 'i43', 'iv53', 'iv64', 'I53', '#vi', 'ii43', 'I53', 'i', 'V', 'V', 'v', 'I64', 'ii', 'v', 'I53', 'vi', 'v', 'v', 'v', 'I53', 'v', 'v', 'I53', 'ii', 'v', 'ii', 'v', 'V53', 'iv', 'i', 'ii42', 'iii65', 'iii42', 'v', 'v', 'ii', 'ii', '#iv43', 'V53', 'vi65', '#iv', 'V', 'ii', 'ii', 'v', 'ii', 'ii']",B- major
292,302---Bombay-Rockers---Rock-Tha-Party_basic_pitch.mid,,"['v', 'v7', 'v42', 'v7', 'v7', 'v7', 'v43', 'v', 'v', 'v42', 'v', 'v', 'v', 'v', 'vii', 'v42', 'v43', 'v53', 'v43', 'ii6', 'v7', 'VII64', 'v42', 'vii', 'v', 'vii64', 'v', 'v', 'v', 'v', 'v', 'v42', 'v42', 'v', 'v', 'v', 'v7', 'v', 'v', 'v', 'v42', 'v64', 'IV', 'v', 'v7', 'v', 'v', '#ii', 'v', 'v43', 'v', '#ii', 'v', 'v42', 'v64', 'v', 'v', 'v7', 'v43', 'v53', 'v43', 'v', 'v', 'v64', 'v42', 'v64', 'i43', 'VII', 'i43', 'v', 'v7', 'v', 'v', 'v', 'v7', 'v', 'v', 'v', 'v42', 'v43', 'v42', 'v43', 'v', 'v', 'IV', '#ii7', 'ii', 'v42', 'v', '#iv', 'v64', 'v', 'v43', 'II', 'v43', 'v42', 'v43', 'v', 'vii', 'v', 'II42', 'VII53', 'VII', 'vii', '#ii', '#ii']",f minor
293,"303---Lata-Mangeshkar,-S.-P.-Balasubrahmanyam,-Chorus,-Kumar-Sanu,-Sharda-Sinha---Pehla-Pehla-Pyar_basic_pitch.mid",,"['i', '#ii42', '#ii42', 'i', 'V53', 'V53', 'i', 'i', '#v', 'v43', 'i', 'i', 'i', '#ii42', '#ii42', '#ii', 'v', 'i', 'i', '#ii42', 'ii42', '#ii42', 'i', '#v', 'i', 'v7', 'V64', 'V', 'VII', 'i', 'i', 'V53', '#vii', '#ii42', 'I7', 'iv', 'v7', 'i', '#v', 'v', 'V64', 'v7', '#ii42', 'i', 'i', 'vii', 'i', 'vii', 'VII', 'i', 'i7', 'i43', 'i', 'iv', 'ii7', 'ii7', 'ii7', 'ii7', 'i', 'v43', 'v', 'IV7', '#vi42', 'i', '#ii42', '#ii42', '#ii42', 'v64', 'IV43', '#ii42', 'i', '#ii42', '#i', 'I53', 'IV', '#v7', 'VII', '#v', '#ii7', 'v', 'v7', '#ii42', 'i', 'i7', 'i7', '#III', '#v42', 'i', 'VII53', 'i43', 'vii', 'vii', 'i', 'i', 'vii', 'ii', 'V', 'v', 'i', 'ii', 'ii42', 'ii42', 'vii', '#ii', 'IV', '#ii42', 'i', '#ii42', 'i', 'v43', '#iii42', 'IV', 'iv', 'iv', 'v43', 'I6', '#vi42', 'i', 'v43', '#v7', 'i', 'v43', 'V53', 'i', 'i', 'i', '#ii', '#vii6', 'i', 'i', '#ii42', 'i']",f minor
294,304---Abhijeet---Chaand-Taare-(From-Yes-Boss-)_basic_pitch.mid,,"['v', 'iii43', 'I7', 'bIII7', 'vii', 'iii43', 'v', 'I', 'I7', 'i', 'V', 'iii65', 'II53', 'IV', 'v', 'V53', 'v', 'vi42', 'v42', 'IV', 'IV', 'ii43', 'i', 'v', 'iii65', 'I', 'I', 'ii', 'I7', 'I', 'ii7', 'iv', 'v7', '#i', 'VI42', 'i', 'VI42', '#i', 'iv', 'I7', 'ii7', 'i7', 'I', 'ii42', 'i', 'v', 'v7', 'i', 'v', 'v', 'V53', 'v', 'IV7', 'v', 'V', 'I64', 'v', 'iii65', 'I64', 'v', 'v7', 'v7', 'V', 'II7', 'v42', 'iv', 'v', 'V53', 'i', 'i43', 'vii', 'ii7', 'vii', 'IV65', 'ii', 'vi', 'vi', 'bVII', 'I42', 'iii42', 'i', 'ii42', 'v', 'IV', 'v', 'vii', 'I', 'ii', 'bVII', 'I', 'ii42', 'ii', 'v42', 'iv', 'iv', 'iv', 'iv', 'iv', 'iv', 'v', 'V', 'i', 'vi7', 'vii53', 'v', 'I', 'I7', 'i', 'V53', 'v', 'iv', 'v7', 'V', 'V53', 'ii65', 'iv', 'V53', 'v', 'V53', 'V', 'ii42', 'v', 'vi7', 'IV', 'II', 'I7', '#i', 'iii42', 'I65', 'iii42', '#i', 'i', '#v42', 'VI42', '#i', 'vi6', 'vi', 'biii42', 'i7', 'ii7', 'ii', 'i', 'v', 'v']",C major
295,305---Indian-Ocean---Bandeh_basic_pitch.mid,,"['iii42', 'ii', 'i53', 'i53', 'iii42', 'i', 'i64', 'i', 'i53', '#iii65', 'ii', '#vi6', '#vi42', 'iii42', 'iv43', 'i', 'I', 'i', 'ii42', 'i53', 'i', 'i64', 'i64', 'i53', 'ii42', 'i', 'i7', '#iv', 'iv43', '#v', '#vi', 'i', 'iii42', '#iv', 'i', 'i', 'I', 'I', 'i', 'i', 'ii', 'i', 'i', 'i', 'i', 'ii42', 'ii', 'i', 'i', 'i53', 'i', 'i64', 'i64', 'i65', 'i65', 'i', 'iv43', 'i', 'i', 'i', 'i42', 'i42', 'i53', 'i', 'i', 'i64', 'iii65', 'i6', 'III53', 'i', 'i6', 'i', 'i', 'i64', 'iii', 'iii', 'i53', 'III', 'i', 'i', 'i64', 'vii', 'vii', '#i', 'i7', 'i7', 'i', 'i', 'i', 'i7', 'i53', 'iv43', 'i', 'iv', 'iv42', 'i42', 'i', 'i', 'iv42', 'i7', 'i7', 'i64', 'i64', 'iii', 'i65', 'i6', 'i', 'i53', 'i', 'III', 'III64', 'i42', 'III', 'i', 'iv', 'iv', 'i', 'i', 'iv', 'i', 'iv', 'iv43', 'III', '#i', 'i', 'i', 'i', '#v7', 'III', 'i', 'ii42', 'iv', 'iv', 'i', '#i', 'iv', 'i', 'i7', 'i', 'iv', 'iv', 'i', 'i', 'iv', 'i', 'v', 'i', 'iv', 'III', 'i', 'ii7', '#vii64', 'i', 'i', 'iii', 'i64', 'iii', 'iii', 'i64', 'i53', 'i', 'i53', 'iii', 'vii', 'v', 'i', 'i64', 'i', 'i53', 'i', 'vii', 'vii', 'i53', 'i53', '#iv', 'i', 'i64', '#v65', 'vii', 'ii42', 'iv42', 'i', 'ii42', 'i64', '#v7', 'VII', 'i42', 'III', 'i53', 'iv43', 'iii65', 'iii6', 'vii', 'i42', 'i', 'i', 'i53', '#v', '#v7', 'v65', 'v', 'III', 'i53', 'iv', 'iii65', 'iii', 'vii', 'i42', 'i53', 'i53', 'i7', 'III', 'III', 'iii64', 'v', 'i', 'i', 'i', 'i', 'ii', 'ii7', 'i', 'i6', 'i', 'ii', 'ii', 'ii', 'i43', 'I', 'iv', 'ii', 'iii42', 'iii42']",c minor
296,"306---Nadeem-Shravan,-Sonu-Nigam,-Alka-Yagnik,-Sameer---Dil-Ne-Yeh-Kaha-Hain-Dil-Se_basic_pitch.mid",,"['v', 'v', 'ii', 'iv', 'iv', 'i', 'i', 'i53', 'i53', 'i', 'i53', 'III', 'ii42', 'ii42', 'ii42', 'ii42', 'i', 'bI53', 'i', 'iii7', 'ii', 'ii42', 'vi42', 'bi', 'bi', 'VI42', 'bi43', 'VI42', 'i7', 'v7', 'bi', 'ii7', 'iv43', 'iv', 'III', 'i53', 'iv', 'iii', 'i65', 'VII', 'i', 'i43', 'i', 'v', 'v7', 'ii', 'iv', 'iv', 'vii', 'iv7', 'VI65', 'vii', 'III', 'i', 'ii7', 'i', 'i7', 'i7', 'v', 'v', 'v43', 'iv64', 'ii42', 'i64', 'i', 'VI65', 'i', 'VII', 'v7', 'VI6', 'i', 'ii42', 'i', 'i', 'i', 'iii', 'VII64', 'VII', 'III', 'ii7', 'ii65', 'i', 'iv', 'i', 'iii', 'iii', 'VII', 'v', 'v7', 'iv42', 'VII', 'ii', 'iii43', 'ii42', 'III', 'VII', 'i', 'vi42', 'iii', 'iii', 'bI', 'ii7', 'i', 'i7', 'i7', 'i', 'bi', 'v', 'vi42', 'vi42', 'vi53', 'bI', 'bi', 'vii', 'v65', 'vi7', 'v7', 'v7', 'VI7', 'v', 'iii', 'iii', 'iii', 'III', 'vi43', 'iii', 'III', 'VI64', 'III53', 'vi', 'vi', 'VII42', 'III', 'i43', 'VI', 'i7', 'III', 'i', 'iii', 'VII64', 'ii', 'v43', 'ii7', 'ii42', 'i', 'i53', 'iii', 'III42', 'iii', 'VII', 'iv', 'iv', 'III53', 'VII', 'VII', 'VII', 'III65', 'iv', 'iv7', 'i53', 'vi42', 'vii', 'iv42', 'VII64', 'ii7', 'i', 'i', 'III42', 'v43', 'iv', 'v43', 'i53', 'III']",f# minor
297,"307---Raju-Singh,-Sonu-Nigam,-Shreya-Ghoshal---Soniyo_basic_pitch.mid",,"['i7', 'i7', 'i', 'i', 'i', 'V', 'i', 'I', 'V', 'i', 'i', 'v', 'iv', 'vi', 'vi65', 'IV65', 'vi7', 'ii65', 'ii65', 'i7', 'vi65', 'vi', 'vi65', 'IV65', 'IV', 'ii42', 'ii65', 'i', 'vi7', 'vi42', 'I', 'ii7', 'ii65', 'v42', 'i', 'i7', 'i7', 'vi7', 'I64', 'vii', 'v43', 'v42', 'i', 'i', 'i', 'vi7', 'v', 'v42', 'vi42', 'vi42', 'v', 'v42', 'v', 'i', 'i7', 'i7', 'i', 'i', 'i7', 'i', 'bIII', 'I', 'iii65', 'I', 'iii42', 'IV65', 'IV65', 'I', 'iii65', 'I64', 'I64', 'ii65', 'IV', 'ii', 'iii65', 'I53', 'IV', 'IV42', 'iii42', 'ii', 'vi7', 'vi42', 'ii65', 'IV53', 'vii42', 'vi7', 'I', 'vii65', 'ii', 'v42', 'i', 'i7', 'ii42', 'v42', 'i', 'i', 'i', 'i', 'v42', 'iv', 'iv', 'iv', 'i', 'v', 'iv53', 'iv', 'v', 'V', 'V65', 'v42', 'vi42', 'vi7', 'V65', 'iv', 'IV7', 'vi7', 'iii65', 'iv', 'IV7', 'ii53', 'vi53', 'I53', 'vi7', 'I', 'I', 'iv', 'ii42', 'vi', 'ii', 'I64', 'IV', 'IV42', 'iii42', 'ii', 'ii', 'vi42', 'v42', 'IV53', 'vi', 'IV6', 'ii65', 'vi', 'i', 'v42', 'i', 'i7', 'iv', 'v42', 'i', 'i7', 'i7', 'i7', 'i', 'v', 'iv', 'i', 'i', 'v', 'i', 'i', 'i', 'i', 'iv', 'i']",A major
298,"308---Udit-Narayan,-Alka-Yagnik---Bin-Tere-Sanam-(From-Yaara-Dildara-)_basic_pitch.mid",,"['iv42', 'iv42', 'i53', 'iv43', 'VII', 'i53', 'vi7', 'iv7', 'i7', 'i53', 'i53', 'i53', 'i', 'i53', 'i', 'III6', 'v', 'v53', 'bv', 'i', 'i', 'i', 'v53', 'v', 'v53', 'bv', 'bii43', 'VI', 'vii42', 'i42', 'ii43', 'IV6', 'vii', 'i', 'VII', 'VII', 'i53', 'iii', 'VII', 'i', 'i', 'vi', 'IV', 'i', 'VII', 'VII64', 'i', 'vii', 'VII53', 'iv64', 'ii', 'VII53', 'ii42', 'I', 'VII', 'ii42', 'i', 'ii', 'ii', 'i', 'i', 'i', 'i', 'i', 'i', 'i53', 'i6', 'III', 'IV', 'VII64', 'VII64', 'i', 'i', 'i', 'I53', 'III53', 'III53', 'IV53', 'vii', 'v7', 'i', 'i', 'VI', 'IV6', 'i42', 'v65', 'vii', 'i42', 'i', 'ii43', 'vii42', 'i42', 'i42', 'VII', 'i', 'i', 'i', 'i', 'i', 'bII6', 'bII6', 'vii64', 'i', 'i53', 'i53', 'i53', 'i53', 'i53', 'i', 'VI7', 'III53', 'vii43', 'vii43', 'VII64', 'v', 'i', 'i53', 'i', 'i53', 'III53', 'IV53', 'VII53', 'VII53', 'bi', 'i', 'VI', 'iv', 'vii', 'i7', 'VII', 'VII', 'i53', 'ii43', 'IV', 'iii', 'i42', 'VII64', 'vii', 'bii', 'VII53', 'ii42', 'i', 'ii', 'VII', 'i', 'i', 'bii', 'i', 'iv', 'bi', 'i', 'i', 'i', 'i53', 'i', 'iii7', 'IV7', 'VII', 'VII64', 'v', 'VI7', 'i', 'VI42', 'VI7', 'iii', 'IV7', 'VII53', 'v53', 'i', 'i', 'VI', 'iv', 'v65', 'i7', 'VII', 'VII', 'i', 'VI', 'VI', 'bV65', 'VI65', 'VII53', 'VII', 'i', 'VI65', 'III', 'VII', 'i', 'VI64', 'i', 'i', 'VI7', '#vi', 'vii']",e minor
299,"309---Lata-Mangeshkar,-Udit-Narayan---Ho-Gaya-Hai-Tujhko-To-Pyar-Sajna_basic_pitch.mid",,"['i', 'i', 'VI', 'VI', 'i', 'vii', 'vii', 'III65', 'V53', 'V53', 'i64', 'i', 'i', 'i64', 'VI', 'VI', 'VII53', 'V7', 'V53', 'v', 'V53', 'i7', 'i64', 'i', 'VI53', 'VII53', 'i', 'V', 'III65', 'i43', 'i', 'VI53', 'VI', 'v42', 'V', 'V', 'i', 'iv', 'III', 'VII53', 'VII64', 'i', 'iv', 'v65', 'vii', 'VII64', 'i64', 'VI53', 'i', 'i', 'vi7', 'vi', 'VII53', '#vi42', 'iv', 'VII', 'vii', 'iii', 'i6', 'VI', 'i64', 'i', 'i', 'vii', 'v65', 'i', 'II', 'v43', 'iv', 'iv', 'iii7', 'v7', 'ii42', 'i42', 'i', 'VII53', 'VII64', 'i', 'i64', 'III', 'VII53', 'v65', 'III', 'iv', 'i7', 'III', 'iv', 'i', 'III', 'VII53', 'VII53', 'i', 'i64', 'III', 'VII64', 'VII64', 'i', 'VI53', 'VI53', 'i', 'VII', 'v', 'VII', 'III42', 'i53', 'i', 'i', 'iv43', 'VII53', 'i', 'i', 'i', 'i53', 'VII53', 'v', 'i', 'i64', 'ii42', 'vii', 'VII53', 'i', 'i', 'i64', 'VII', 'v65', 'i', 'iv', 'III', 'iv42', 'iv', 'i', 'III', 'VII53', 'vii', 'iv', 'i', 'i', 'VII64', 'iii', 'i6', 'VI', 'VI6', 'VI53', 'VI', 'i', 'i', 'iv', 'VI53', 'VII64', 'V53', 'V53', 'i', 'i53', 'V53', 'V64', 'i', 'i64', 'v', 'V64', 'i', 'i', 'i53', 'VI6', 'ii', 'iii', 'v65', 'V53', 'v', 'V53', 'i', 'i64', 'i', 'i64']",g minor
300,"310---Pritam,-Zubeen-Garg---Ya-Ali_basic_pitch.mid",,"['i', 'i', 'i', 'i', 'i64', 'III', 'v7', 'VI42', 'i64', 'iv', 'iv', 'VI65', 'VI', 'iv', 'v42', 'i43', 'ii65', 'i', 'iv43', 'i', 'VI42', 'VII53', 'iii43', 'i43', 'VI', 'v53', 'VII', 'i7', 'VII42', 'i', 'iv', 'v42', 'v', 'v42', 'i', 'ii65', 'vii43', 'v', 'i', 'iv', 'iv', 'i', 'iv43', 'iv', 'iv', 'i', 'iv43', 'iv', 'iv', 'iv', 'i', 'iv', 'iv', 'i53', 'i', 'iv', 'vii', 'i43', 'i', 'i53', 'iv', 'vii', 'v7', 'VII53', 'VII', 'i43', 'v', 'v', 'VII', 'iv', 'v', 'i', 'iv', 'VI', 'v', 'v42', 'i', 'iv', 'v42', 'v', 'i', 'iv', 'v7', 'III', 'i', 'ii42', 'i', 'i', 'bi', 'i', 'iv', 'ii7', 'i', 'iv7', 'vii42', 'iv', 'i', 'iv', 'vii7', 'v', 'VII64', 'VII53', 'i43', 'vii42', 'v53', 'VII53', 'i7', 'v', 'i', 'i42', 'v42', 'v', 'v42', 'i', 'iv', 'vii43', 'v', 'v', 'i', 'iv', 'iv', 'i53', 'i', 'i', 'iv', 'i', 'i', 'i', 'iv', 'i', 'i', 'iv', 'i', 'i', 'i', 'i', 'i', 'iv', 'i', 'i', 'iv', 'iv', 'i', 'i', 'i', 'iv', 'i']",e minor
301,"311---Pritam,-KK---Tu-Hi-Meri-Shab-Hai_basic_pitch.mid",,"['i53', 'i53', 'i65', 'v7', 'III53', 'i65', 'i53', 'i53', 'i6', 'v', 'VII42', 'v', 'i', 'III', 'ii43', 'ii43', 'i', 'v', 'VI42', 'VI', 'i', 'i', 'VI', 'VI', 'i64', 'iv', 'v', 'iv', 'i43', 'i7', 'vii42', 'iv6', 'i', 'iii', 'vii', 'ii', 'i42', 'iv65', 'v65', 'iv65', 'i', 'i', 'i43', 'VI', '#vii', 'i', 'v', 'VI', '#vii', 'i53', 'vii', 'VI7', 'iv', 'VI42', 'v65', 'VI7', 'ii42', 'VI7', 'vii', 'vii42', 'VI7', 'i43', 'vii', 'v65', 'i', 'i', 'ii', 'i', 'VII42', '#vi', 'VII42', 'iii42', '#vii', 'vii42', '#vi', 'i42', '#vii42', 'i53', 'i7', 'V', 'iii65', 'i7', 'i42', 'V53', 'III65', 'iv', 'VII', 'i7', 'III65', 'V53', 'V53', 'i42', 'i53', 'V53', 'V53', 'i53', 'i', 'IV64', '#vi64', 'IV53', '#vi', 'vii', 'v7', 'i', 'III', 'v65', 'iv', 'ii43', 'i', 'vii', 'vii42', 'iv43', 'i', 'i', 'iv', 'vii', 'vi', 'i42', 'v65', 'VII53', 'VI53', 'i', 'i', 'iii43', 'VI', 'ii42', 'i', 'V53', 'III65', 'i', 'i', 'V53', 'v', 'iv', 'i', 'i7', 'i', 'i', 'v', 'III', 'i', 'i', 'v7', 'i64', 'iv', '#vi65', 'IV', 'III64', 'IV64', 'v7', 'VII', 'i64', 'i', 'iii', 'v65', 'iv65', 'i42', 'iv42', 'vii', 'v', 'i7', 'i', 'i43', 'VI', 'i7', 'ii42', 'v53', 'VII42', 'ii42', 'i', 'v', 'VI7', 'i', 'i53', 'vii', 'VI', 'ii43', 'i', 'VII53', 'iv', 'VI', 'i42', 'vii42', 'v65', 'iv43', 'i64', 'vii', 'vii42', 'iv42', 'i', 'vii', 'v65', 'VI7', 'i42', 'i', '-', 'v', 'bv', '#vi']",a minor
302,"312---A.R.-Rahman,-Leon-D'souza,-Suzanne-D'Mello---Hosanna_basic_pitch.mid",,"['vii', 'vii65', 'vii65', 'v', 'v7', 'iii', 'I53', 'II42', 'V7', 'vi42', 'iii64', 'I7', 'i7', 'i', 'vi', 'bVI', 'bVI7', 'iv', 'i42', 'v42', 'i53', 'ii42', 'bIII53', 'bIII53', 'i', 'I', 'vi65', 'vi', 'IV64', 'iv', 'i', 'i', 'vi', 'vi', 'iv', 'I53', 'i', 'I', 'iii65', 'iv43', 'iii65', 'I53', 'I', 'iii65', 'vi53', 'vi6', 'I', 'I64', 'vi', 'vi6', 'IV53', 'IV7', 'i', 'i', 'I', 'I', 'ii42', 'i', 'i64', 'I', 'vi6', 'vi7', 'iii', 'I53', 'i', 'ii43', 'I', 'iv43', 'I53', 'iii65', 'I53', 'I53', 'vi64', 'vi6', 'iii', 'I6', 'I', 'vi64', 'IV53', 'IV', 'V', 'i7', 'I', 'vi64', 'IV64', 'iv43', 'I53', 'ii', 'ii', 'vi7', 'I', 'I64', 'I53', 'I53', 'vi6', 'IV64', 'iv', 'bIII', 'bIII6', 'i', 'I', 'v', 'iii43', 'I53', 'I64', 'I', 'ii42', 'I64', 'vi65', 'iii65', 'iii42', 'vii7', 'vi64', 'vi53', 'vi42', 'iii65', 'I', 'I', 'vi64', 'iv7', 'ii42', 'I53', 'I', 'I', 'I', 'ii65', 'i', 'bVII53', 'iii', 'i', 'ii53', 'vi', 'iv65', 'vii7', '#iv64', '#i', '#iv42', 'iii', 'bvi', 'bvi', 'bvi', 'v42', 'iv', 'iv', 'bIII', 'bVI53', 'bVI', 'iv53', 'iv65', 'bvi', 'bvi', 'bvi', 'bvi', 'bVI65', '#i7', 'bIII', 'bVI6', 'bvi', 'iv53', 'bVI', 'iv65', 'bvi', 'bvi', 'bVI', 'bVI']",G major
303,313---Kailash-Kher---Mumma_basic_pitch.mid,,"['I53', 'I64', 'I64', 'I64', 'I64', 'I64', 'I64', 'I64', 'iv7', 'i42', 'I64', 'I64', 'I64', 'iii', 'I', 'I64', 'I64', 'I', 'ii', 'iii', 'ii', 'ii7', 'IV42', 'ii', 'V42', 'ii', 'V53', 'I53', 'I53', 'iii', 'iii43', 'I53', 'I64', 'I', 'I64', 'iii', 'I64', 'I64', 'I', 'ii7', 'iv43', 'iii65', 'iv42', 'IV', 'iii42', 'iii', 'IV', 'i', 'i42', 'I', 'I64', 'IV42', 'I53', 'I64', 'I64', 'I64', 'I', 'vii', 'I64', 'I', 'i', 'I6', 'iii65', 'i', 'ii7', 'ii7', 'ii7', 'IV43', 'IV', 'vi42', 'i', 'iii65', 'vi43', 'i', 'iv', 'vi65', 'iv', 'I64', 'I', 'i', 'vi42', 'i43', 'I53', 'i', 'IV42', 'iv', 'vii', 'iv', 'IV53', 'V42', 'v', 'iii', 'i', 'IV', 'IV', 'V', 'IV', 'i', 'v', 'i', 'I53', 'i', 'I64', 'I53', 'I42', 'I64', 'I53', 'I64', 'vi43', 'vii', 'I64', 'I53', 'I', 'ii42', 'I64', 'I6', 'ii65', 'ii', 'v', 'iv', 'iii42', 'I42', 'I', 'I53', 'I', 'ii7', 'I53', 'i', 'I53', 'I64', 'V', 'I53', 'I53', 'I53']",F major
